PlayerID	PlayerName	Type	Reason	TeamAPI	Team	TeamID	FixtureID	FixtureDate
282125	R. Lavia	Questionable	Thigh Injury	Chelsea	Chelsea	49	1208051	2024-09-14T19:00:00+00:00
2413	Richarlison	Missing Fixture	Injury	Tottenham	Tottenham	47	1208059	2024-09-15T13:00:00+00:00
18968	Y. Bissouma	Questionable	Groin Injury	Tottenham	Tottenham	47	1208059	2024-09-15T13:00:00+00:00
47311	M. Merino	Missing Fixture	Shoulder Injury	Arsenal	Arsenal	42	1208059	2024-09-15T13:00:00+00:00
37127	M. Odegaard	Missing Fixture	Ankle Injury	Arsenal	Arsenal	42	1208059	2024-09-15T13:00:00+00:00
2937	D. Rice	Missing Fixture	Red Card	Arsenal	Arsenal	42	1208059	2024-09-15T13:00:00+00:00
1117	K. Tierney	Missing Fixture	Muscle Injury	Arsenal	Arsenal	42	1208059	2024-09-15T13:00:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208059	2024-09-15T13:00:00+00:00
157052	R. Calafiori	Questionable	Calf Injury	Arsenal	Arsenal	42	1208059	2024-09-15T13:00:00+00:00
380653	L. Chiwome	Missing Fixture	Ankle Injury	Wolves	Wolves	39	1208060	2024-09-15T15:30:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208060	2024-09-15T15:30:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208060	2024-09-15T15:30:00+00:00
157912	B. Traore	Questionable	Knee Injury	Wolves	Wolves	39	1208060	2024-09-15T15:30:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208060	2024-09-15T15:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208060	2024-09-15T15:30:00+00:00
328105	L. Miley	Missing Fixture	Back Injury	Newcastle	Newcastle	34	1208060	2024-09-15T15:30:00+00:00
2939	C. Wilson	Missing Fixture	Back Injury	Newcastle	Newcastle	34	1208060	2024-09-15T15:30:00+00:00
25391	N. Fullkrug	Questionable	Achilles Tendon Injury	West Ham	West Ham	48	1208070	2024-09-21T11:30:00+00:00
161907	M. Gusto	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208070	2024-09-21T11:30:00+00:00
19545	R. James	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208070	2024-09-21T11:30:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208070	2024-09-21T11:30:00+00:00
282125	R. Lavia	Questionable	Thigh Injury	Chelsea	Chelsea	49	1208070	2024-09-21T11:30:00+00:00
19298	M. Cash	Missing Fixture	Thigh Injury	Aston Villa	Aston Villa	66	1208061	2024-09-21T14:00:00+00:00
1904	B. Kamara	Missing Fixture	Knee Injury	Aston Villa	Aston Villa	66	1208061	2024-09-21T14:00:00+00:00
19179	T. Mings	Missing Fixture	Knee Injury	Aston Villa	Aston Villa	66	1208061	2024-09-21T14:00:00+00:00
138931	J. Philogene	Missing Fixture	Injury	Aston Villa	Aston Villa	66	1208061	2024-09-21T14:00:00+00:00
380653	L. Chiwome	Missing Fixture	Ankle Injury	Wolves	Wolves	39	1208061	2024-09-21T14:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208061	2024-09-21T14:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208061	2024-09-21T14:00:00+00:00
388777	B. Meupiyou	Missing Fixture	Injury	Wolves	Wolves	39	1208061	2024-09-21T14:00:00+00:00
157912	B. Traore	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208061	2024-09-21T14:00:00+00:00
41606	Toti	Questionable	Thigh Injury	Wolves	Wolves	39	1208061	2024-09-21T14:00:00+00:00
104	Carlos Vinicius	Missing Fixture	Injury	Fulham	Fulham	36	1208064	2024-09-21T14:00:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208064	2024-09-21T14:00:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208064	2024-09-21T14:00:00+00:00
328105	L. Miley	Missing Fixture	Back Injury	Newcastle	Newcastle	34	1208064	2024-09-21T14:00:00+00:00
2939	C. Wilson	Missing Fixture	Back Injury	Newcastle	Newcastle	34	1208064	2024-09-21T14:00:00+00:00
1098	P. Daka	Missing Fixture	Ankle Injury	Leicester	Leicester	46	1208065	2024-09-21T14:00:00+00:00
405905	N. Opoku	Missing Fixture	Broken Leg	Leicester	Leicester	46	1208065	2024-09-21T14:00:00+00:00
152970	J. Stolarczyk	Missing Fixture	Ankle Injury	Leicester	Leicester	46	1208065	2024-09-21T14:00:00+00:00
138822	A. Broja	Missing Fixture	Calf Injury	Everton	Everton	45	1208065	2024-09-21T14:00:00+00:00
330412	Chermiti	Missing Fixture	Ankle Injury	Everton	Everton	45	1208065	2024-09-21T14:00:00+00:00
2990	I. Gueye	Missing Fixture	Injury	Everton	Everton	45	1208065	2024-09-21T14:00:00+00:00
17661	J. Branthwaite	Questionable	Groin Injury	Everton	Everton	45	1208065	2024-09-21T14:00:00+00:00
18758	S. Coleman	Questionable	Calf Injury	Everton	Everton	45	1208065	2024-09-21T14:00:00+00:00
138417	N. Patterson	Questionable	Thigh Injury	Everton	Everton	45	1208065	2024-09-21T14:00:00+00:00
19035	H. Elliott	Missing Fixture	Broken ankle	Liverpool	Liverpool	40	1208066	2024-09-21T14:00:00+00:00
280	Alisson	Questionable	Thigh Injury	Liverpool	Liverpool	40	1208066	2024-09-21T14:00:00+00:00
1150	T. Adams	Missing Fixture	Back Injury	Bournemouth	Bournemouth	35	1208066	2024-09-21T14:00:00+00:00
105971	G. Bazunu	Missing Fixture	Achilles Tendon Injury	Southampton	Southampton	41	1208068	2024-09-21T14:00:00+00:00
18940	J. Stephens	Missing Fixture	Red Card	Southampton	Southampton	41	1208068	2024-09-21T14:00:00+00:00
199837	K. Sulemana	Missing Fixture	Ankle Injury	Southampton	Southampton	41	1208068	2024-09-21T14:00:00+00:00
130421	W. Smallbone	Questionable	Thigh Injury	Southampton	Southampton	41	1208068	2024-09-21T14:00:00+00:00
20167	J. Donacien	Missing Fixture	Groin Injury	Ipswich	Ipswich	57	1208068	2024-09-21T14:00:00+00:00
126791	N. Broadhead	Questionable	Thigh Injury	Ipswich	Ipswich	57	1208068	2024-09-21T14:00:00+00:00
138836	H. Clarke	Questionable	Achilles Tendon Injury	Ipswich	Ipswich	57	1208068	2024-09-21T14:00:00+00:00
336564	W. Odobert	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208069	2024-09-21T14:00:00+00:00
2413	Richarlison	Missing Fixture	Injury	Tottenham	Tottenham	47	1208069	2024-09-21T14:00:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
427736	Gustavo Nunes	Missing Fixture	Back Injury	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
44871	A. Hickey	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
47438	M. Jensen	Missing Fixture	Knock	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
20649	Y. Wissa	Missing Fixture	Ankle Injury	Brentford	Brentford	55	1208069	2024-09-21T14:00:00+00:00
3339	C. Doucoure	Missing Fixture	Ankle Injury	Crystal Palace	Crystal Palace	52	1208063	2024-09-21T16:30:00+00:00
1440	R. Holding	Missing Fixture	Lacking Match Fitness	Crystal Palace	Crystal Palace	52	1208063	2024-09-21T16:30:00+00:00
311157	Matheus Franca	Missing Fixture	Muscle Injury	Crystal Palace	Crystal Palace	52	1208063	2024-09-21T16:30:00+00:00
278898	C. Riad	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208063	2024-09-21T16:30:00+00:00
19720	T. Chalobah	Questionable	Injury	Crystal Palace	Crystal Palace	52	1208063	2024-09-21T16:30:00+00:00
889	V. Lindelof	Missing Fixture	Injury	Manchester United	Man United	33	1208063	2024-09-21T16:30:00+00:00
37145	T. Malacia	Missing Fixture	Knee Injury	Manchester United	Man United	33	1208063	2024-09-21T16:30:00+00:00
891	L. Shaw	Missing Fixture	Health problems	Manchester United	Man United	33	1208063	2024-09-21T16:30:00+00:00
342970	L. Yoro	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208063	2024-09-21T16:30:00+00:00
288006	R. Hojlund	Questionable	Muscle Injury	Manchester United	Man United	33	1208063	2024-09-21T16:30:00+00:00
19220	M. Mount	Questionable	Muscle Injury	Manchester United	Man United	33	1208063	2024-09-21T16:30:00+00:00
328225	B. Gruda	Missing Fixture	Lacking Match Fitness	Brighton	Brighton	51	1208062	2024-09-22T13:00:00+00:00
18973	S. March	Missing Fixture	Knee Injury	Brighton	Brighton	51	1208062	2024-09-22T13:00:00+00:00
296	J. Milner	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208062	2024-09-22T13:00:00+00:00
19030	M. O'Riley	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208062	2024-09-22T13:00:00+00:00
275170	Danilo	Missing Fixture	Ankle Injury	Nottingham Forest	Nott'm Forest	65	1208062	2024-09-22T13:00:00+00:00
22149	I. Sangare	Missing Fixture	Lacking Match Fitness	Nottingham Forest	Nott'm Forest	65	1208062	2024-09-22T13:00:00+00:00
18739	W. Boly	Questionable	Calf Injury	Nottingham Forest	Nott'm Forest	65	1208062	2024-09-22T13:00:00+00:00
18861	N. Ake	Missing Fixture	Muscle Injury	Manchester City	Man City	50	1208067	2024-09-22T15:30:00+00:00
278133	O. Bobb	Missing Fixture	Leg Injury	Manchester City	Man City	50	1208067	2024-09-22T15:30:00+00:00
629	K. De Bruyne	Questionable	Injury	Manchester City	Man City	50	1208067	2024-09-22T15:30:00+00:00
47311	M. Merino	Missing Fixture	Shoulder Injury	Arsenal	Arsenal	42	1208067	2024-09-22T15:30:00+00:00
37127	M. Odegaard	Missing Fixture	Ankle Injury	Arsenal	Arsenal	42	1208067	2024-09-22T15:30:00+00:00
1117	K. Tierney	Missing Fixture	Muscle Injury	Arsenal	Arsenal	42	1208067	2024-09-22T15:30:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208067	2024-09-22T15:30:00+00:00
641	O. Zinchenko	Missing Fixture	Calf Injury	Arsenal	Arsenal	42	1208067	2024-09-22T15:30:00+00:00
1150	T. Adams	Missing Fixture	Back Injury	Bournemouth	Bournemouth	35	1208071	2024-09-30T19:00:00+00:00
105971	G. Bazunu	Missing Fixture	Achilles Tendon Injury	Southampton	Southampton	41	1208071	2024-09-30T19:00:00+00:00
18940	J. Stephens	Missing Fixture	Red Card	Southampton	Southampton	41	1208071	2024-09-30T19:00:00+00:00
199837	K. Sulemana	Missing Fixture	Ankle Injury	Southampton	Southampton	41	1208071	2024-09-30T19:00:00+00:00
130421	W. Smallbone	Questionable	Thigh Injury	Southampton	Southampton	41	1208071	2024-09-30T19:00:00+00:00
3339	C. Doucoure	Missing Fixture	Ankle Injury	Crystal Palace	Crystal Palace	52	1208086	2024-10-05T11:30:00+00:00
1440	R. Holding	Missing Fixture	Lacking Match Fitness	Crystal Palace	Crystal Palace	52	1208086	2024-10-05T11:30:00+00:00
311157	Matheus Franca	Missing Fixture	Muscle Injury	Crystal Palace	Crystal Palace	52	1208086	2024-10-05T11:30:00+00:00
278898	C. Riad	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208086	2024-10-05T11:30:00+00:00
126949	C. Richards	Missing Fixture	Thigh Injury	Crystal Palace	Crystal Palace	52	1208086	2024-10-05T11:30:00+00:00
19035	H. Elliott	Missing Fixture	Broken ankle	Liverpool	Liverpool	40	1208086	2024-10-05T11:30:00+00:00
30410	F. Chiesa	Questionable	Injury	Liverpool	Liverpool	40	1208086	2024-10-05T11:30:00+00:00
37127	M. Odegaard	Missing Fixture	Ankle Injury	Arsenal	Arsenal	42	1208081	2024-10-05T14:00:00+00:00
1117	K. Tierney	Missing Fixture	Muscle Injury	Arsenal	Arsenal	42	1208081	2024-10-05T14:00:00+00:00
641	O. Zinchenko	Missing Fixture	Calf Injury	Arsenal	Arsenal	42	1208081	2024-10-05T14:00:00+00:00
38746	J. Timber	Questionable	Muscle Injury	Arsenal	Arsenal	42	1208081	2024-10-05T14:00:00+00:00
19959	B. White	Questionable	Knee Injury	Arsenal	Arsenal	42	1208081	2024-10-05T14:00:00+00:00
105971	G. Bazunu	Missing Fixture	Achilles Tendon Injury	Southampton	Southampton	41	1208081	2024-10-05T14:00:00+00:00
130421	W. Smallbone	Missing Fixture	Thigh Injury	Southampton	Southampton	41	1208081	2024-10-05T14:00:00+00:00
18940	J. Stephens	Missing Fixture	Red Card	Southampton	Southampton	41	1208081	2024-10-05T14:00:00+00:00
199837	K. Sulemana	Missing Fixture	Ankle Injury	Southampton	Southampton	41	1208081	2024-10-05T14:00:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
427736	Gustavo Nunes	Missing Fixture	Back Injury	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
44871	A. Hickey	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
20649	Y. Wissa	Missing Fixture	Ankle Injury	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
47438	M. Jensen	Questionable	Knock	Brentford	Brentford	55	1208083	2024-10-05T14:00:00+00:00
380653	L. Chiwome	Missing Fixture	Ankle Injury	Wolves	Wolves	39	1208083	2024-10-05T14:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208083	2024-10-05T14:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208083	2024-10-05T14:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208083	2024-10-05T14:00:00+00:00
157912	B. Traore	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208083	2024-10-05T14:00:00+00:00
388777	B. Meupiyou	Questionable	Injury	Wolves	Wolves	39	1208083	2024-10-05T14:00:00+00:00
18779	H. Choudhury	Missing Fixture	Shoulder Injury	Leicester	Leicester	46	1208088	2024-10-05T14:00:00+00:00
1098	P. Daka	Missing Fixture	Ankle Injury	Leicester	Leicester	46	1208088	2024-10-05T14:00:00+00:00
405905	N. Opoku	Missing Fixture	Broken Leg	Leicester	Leicester	46	1208088	2024-10-05T14:00:00+00:00
152970	J. Stolarczyk	Missing Fixture	Ankle Injury	Leicester	Leicester	46	1208088	2024-10-05T14:00:00+00:00
18943	J. Vestergaard	Questionable	Ankle Injury	Leicester	Leicester	46	1208088	2024-10-05T14:00:00+00:00
1150	T. Adams	Questionable	Back Injury	Bournemouth	Bournemouth	35	1208088	2024-10-05T14:00:00+00:00
18861	N. Ake	Missing Fixture	Muscle Injury	Manchester City	Man City	50	1208089	2024-10-05T14:00:00+00:00
278133	O. Bobb	Missing Fixture	Leg Injury	Manchester City	Man City	50	1208089	2024-10-05T14:00:00+00:00
629	K. De Bruyne	Missing Fixture	Muscle Injury	Manchester City	Man City	50	1208089	2024-10-05T14:00:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208089	2024-10-05T14:00:00+00:00
104	Carlos Vinicius	Missing Fixture	Calf Injury	Fulham	Fulham	36	1208089	2024-10-05T14:00:00+00:00
131	J. Cuenca	Missing Fixture	Ankle Injury	Fulham	Fulham	36	1208089	2024-10-05T14:00:00+00:00
25391	N. Fullkrug	Questionable	Achilles Tendon Injury	West Ham	West Ham	48	1208090	2024-10-05T14:00:00+00:00
20167	J. Donacien	Missing Fixture	Groin Injury	Ipswich	Ipswich	57	1208090	2024-10-05T14:00:00+00:00
126791	N. Broadhead	Questionable	Thigh Injury	Ipswich	Ipswich	57	1208090	2024-10-05T14:00:00+00:00
15797	J. Cajuste	Questionable	Knee Injury	Ipswich	Ipswich	57	1208090	2024-10-05T14:00:00+00:00
138822	A. Broja	Missing Fixture	Calf Injury	Everton	Everton	45	1208087	2024-10-05T16:30:00+00:00
330412	Chermiti	Missing Fixture	Ankle Injury	Everton	Everton	45	1208087	2024-10-05T16:30:00+00:00
18758	S. Coleman	Questionable	Calf Injury	Everton	Everton	45	1208087	2024-10-05T16:30:00+00:00
138417	N. Patterson	Questionable	Lacking Match Fitness	Everton	Everton	45	1208087	2024-10-05T16:30:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208087	2024-10-05T16:30:00+00:00
2864	A. Isak	Missing Fixture	Finger Injury	Newcastle	Newcastle	34	1208087	2024-10-05T16:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208087	2024-10-05T16:30:00+00:00
328105	L. Miley	Missing Fixture	Back Injury	Newcastle	Newcastle	34	1208087	2024-10-05T16:30:00+00:00
2939	C. Wilson	Missing Fixture	Back Injury	Newcastle	Newcastle	34	1208087	2024-10-05T16:30:00+00:00
18941	M. Targett	Questionable	Injury	Newcastle	Newcastle	34	1208087	2024-10-05T16:30:00+00:00
19191	J. McGinn	Missing Fixture	Thigh Injury	Aston Villa	Aston Villa	66	1208082	2024-10-06T13:00:00+00:00
162714	A. Onana	Questionable	Thigh Injury	Aston Villa	Aston Villa	66	1208082	2024-10-06T13:00:00+00:00
19192	J. Ramsey	Questionable	Groin Injury	Aston Villa	Aston Villa	66	1208082	2024-10-06T13:00:00+00:00
37145	T. Malacia	Missing Fixture	Knee Injury	Manchester United	Man United	33	1208082	2024-10-06T13:00:00+00:00
342970	L. Yoro	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208082	2024-10-06T13:00:00+00:00
19220	M. Mount	Questionable	Head Injury	Manchester United	Man United	33	1208082	2024-10-06T13:00:00+00:00
891	L. Shaw	Questionable	Health problems	Manchester United	Man United	33	1208082	2024-10-06T13:00:00+00:00
19545	R. James	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208085	2024-10-06T13:00:00+00:00
329347	O. Kellyman	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208085	2024-10-06T13:00:00+00:00
275170	Danilo	Missing Fixture	Ankle Injury	Nottingham Forest	Nott'm Forest	65	1208085	2024-10-06T13:00:00+00:00
22149	I. Sangare	Missing Fixture	Lacking Match Fitness	Nottingham Forest	Nott'm Forest	65	1208085	2024-10-06T13:00:00+00:00
10329	Joao Pedro	Missing Fixture	Injury	Brighton	Brighton	51	1208084	2024-10-06T15:30:00+00:00
19030	M. O'Riley	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208084	2024-10-06T15:30:00+00:00
38695	J. P. van Hecke	Missing Fixture	Muscle Injury	Brighton	Brighton	51	1208084	2024-10-06T15:30:00+00:00
301771	S. Adingra	Questionable	Knock	Brighton	Brighton	51	1208084	2024-10-06T15:30:00+00:00
18973	S. March	Questionable	Knee Injury	Brighton	Brighton	51	1208084	2024-10-06T15:30:00+00:00
296	J. Milner	Questionable	Thigh Injury	Brighton	Brighton	51	1208084	2024-10-06T15:30:00+00:00
336564	W. Odobert	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208084	2024-10-06T15:30:00+00:00
2413	Richarlison	Missing Fixture	Injury	Tottenham	Tottenham	47	1208084	2024-10-06T15:30:00+00:00
186	Son Heung-Min	Missing Fixture	Injury	Tottenham	Tottenham	47	1208084	2024-10-06T15:30:00+00:00
336564	W. Odobert	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208099	2024-10-19T11:30:00+00:00
25391	N. Fullkrug	Missing Fixture	Achilles Tendon Injury	West Ham	West Ham	48	1208099	2024-10-19T11:30:00+00:00
104	Carlos Vinicius	Missing Fixture	Calf Injury	Fulham	Fulham	36	1208092	2024-10-19T14:00:00+00:00
2920	T. Castagne	Missing Fixture	Thigh Injury	Fulham	Fulham	36	1208092	2024-10-19T14:00:00+00:00
131	J. Cuenca	Missing Fixture	Ankle Injury	Fulham	Fulham	36	1208092	2024-10-19T14:00:00+00:00
2823	S. Lukic	Missing Fixture	Shoulder Injury	Fulham	Fulham	36	1208092	2024-10-19T14:00:00+00:00
766	R. Olsen	Missing Fixture	Lacking Match Fitness	Aston Villa	Aston Villa	66	1208092	2024-10-19T14:00:00+00:00
19179	T. Mings	Questionable	Lacking Match Fitness	Aston Villa	Aston Villa	66	1208092	2024-10-19T14:00:00+00:00
20167	J. Donacien	Missing Fixture	Groin Injury	Ipswich	Ipswich	57	1208093	2024-10-19T14:00:00+00:00
2752	M. Luongo	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208093	2024-10-19T14:00:00+00:00
19182	A. Tuanzebe	Missing Fixture	Finger Injury	Ipswich	Ipswich	57	1208093	2024-10-19T14:00:00+00:00
299813	A. Al-Hamadi	Questionable	Knock	Ipswich	Ipswich	57	1208093	2024-10-19T14:00:00+00:00
15797	J. Cajuste	Questionable	Knee Injury	Ipswich	Ipswich	57	1208093	2024-10-19T14:00:00+00:00
138822	A. Broja	Missing Fixture	Calf Injury	Everton	Everton	45	1208093	2024-10-19T14:00:00+00:00
330412	Chermiti	Missing Fixture	Ankle Injury	Everton	Everton	45	1208093	2024-10-19T14:00:00+00:00
895	J. Garner	Missing Fixture	Lower Back Injury	Everton	Everton	45	1208093	2024-10-19T14:00:00+00:00
284500	T. Iroegbunam	Missing Fixture	Ankle Injury	Everton	Everton	45	1208093	2024-10-19T14:00:00+00:00
17661	J. Branthwaite	Questionable	Muscle Injury	Everton	Everton	45	1208093	2024-10-19T14:00:00+00:00
2935	H. Maguire	Missing Fixture	Muscle Injury	Manchester United	Man United	33	1208095	2024-10-19T14:00:00+00:00
284322	K. Mainoo	Missing Fixture	Muscle Injury	Manchester United	Man United	33	1208095	2024-10-19T14:00:00+00:00
342970	L. Yoro	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208095	2024-10-19T14:00:00+00:00
37145	T. Malacia	Questionable	Knee Injury	Manchester United	Man United	33	1208095	2024-10-19T14:00:00+00:00
19220	M. Mount	Questionable	Head Injury	Manchester United	Man United	33	1208095	2024-10-19T14:00:00+00:00
891	L. Shaw	Questionable	Health problems	Manchester United	Man United	33	1208095	2024-10-19T14:00:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208095	2024-10-19T14:00:00+00:00
427736	Gustavo Nunes	Missing Fixture	Back Injury	Brentford	Brentford	55	1208095	2024-10-19T14:00:00+00:00
19346	R. Henry	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208095	2024-10-19T14:00:00+00:00
44871	A. Hickey	Missing Fixture	Thigh Injury	Brentford	Brentford	55	1208095	2024-10-19T14:00:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208095	2024-10-19T14:00:00+00:00
47438	M. Jensen	Questionable	Knock	Brentford	Brentford	55	1208095	2024-10-19T14:00:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208096	2024-10-19T14:00:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208096	2024-10-19T14:00:00+00:00
