Rank	Club	Country	Level	Elo	From	To	HistTeam
18.0	Leeds	ENG	1	1780.95117188	2002-04-07	2002-04-07	Leeds United
17.0	Leeds	ENG	1	1786.37084961	2002-04-08	2002-04-09	Leeds United
19.0	Leeds	ENG	1	1780.99853516	2002-04-10	2002-04-10	Leeds United
19.0	Leeds	ENG	1	1781.5645752	2002-04-11	2002-04-13	Leeds United
18.0	Leeds	ENG	1	1788.49035645	2002-04-14	2002-04-14	Leeds United
17.0	Leeds	ENG	1	1788.49035645	2002-04-15	2002-04-20	Leeds United
20.0	Leeds	ENG	1	1775.0123291	2002-04-21	2002-04-23	Leeds United
19.0	Leeds	ENG	1	1775.0123291	2002-04-24	2002-04-24	Leeds United
21.0	Leeds	ENG	1	1772.69482422	2002-04-25	2002-04-27	Leeds United
20.0	Leeds	ENG	1	1777.47668457	2002-04-28	2002-04-28	Leeds United
22.0	Leeds	ENG	1	1777.47668457	2002-04-29	2002-05-01	Leeds United
22.0	Leeds	ENG	1	1776.6817627	2002-05-02	2002-05-05	Leeds United
19.0	Leeds	ENG	1	1776.6817627	2002-05-06	2002-05-08	Leeds United
20.0	Leeds	ENG	1	1776.6817627	2002-05-09	2002-05-11	Leeds United
18.0	Leeds	ENG	1	1780.51989746	2002-05-12	2002-05-15	Leeds United
17.0	Leeds	ENG	1	1780.51989746	2002-05-16	2002-08-09	Leeds United
18.0	Leeds	ENG	1	1780.51989746	2002-08-10	2002-08-13	Leeds United
19.0	Leeds	ENG	1	1780.51989746	2002-08-14	2002-08-14	Leeds United
19.0	Leeds	ENG	1	1779.45495605	2002-08-15	2002-08-15	Leeds United
19.0	Leeds	ENG	1	1779.45166016	2002-08-16	2002-08-17	Leeds United
16.0	Leeds	ENG	1	1785.64990234	2002-08-18	2002-08-24	Leeds United
16.0	Leeds	ENG	1	1792.44140625	2002-08-25	2002-08-27	Leeds United
16.0	Leeds	ENG	1	1793.89428711	2002-08-28	2002-08-28	Leeds United
21.0	Leeds	ENG	1	1780.43383789	2002-08-29	2002-08-29	Leeds United
21.0	Leeds	ENG	1	1780.4576416	2002-08-30	2002-08-31	Leeds United
24.0	Leeds	ENG	1	1768.35009766	2002-09-01	2002-09-01	Leeds United
25.0	Leeds	ENG	1	1768.35009766	2002-09-02	2002-09-02	Leeds United
26.0	Leeds	ENG	1	1768.35009766	2002-09-03	2002-09-11	Leeds United
20.0	Leeds	ENG	1	1782.05932617	2002-09-12	2002-09-14	Leeds United
19.0	Leeds	ENG	1	1790.58398438	2002-09-15	2002-09-17	Leeds United
21.0	Leeds	ENG	1	1790.43139648	2002-09-18	2002-09-18	Leeds United
22.0	Leeds	ENG	1	1788.44580078	2002-09-19	2002-09-19	Leeds United
21.0	Leeds	ENG	1	1786.05249023	2002-09-20	2002-09-21	Leeds United
22.0	Leeds	ENG	1	1786.05249023	2002-09-22	2002-09-22	Leeds United
23.0	Leeds	ENG	1	1776.42883301	2002-09-23	2002-09-24	Leeds United
23.0	Leeds	ENG	1	1775.58422852	2002-09-25	2002-09-25	Leeds United
22.0	Leeds	ENG	1	1779.14221191	2002-09-26	2002-09-28	Leeds United
23.0	Leeds	ENG	1	1768.25610352	2002-09-29	2002-09-29	Leeds United
22.0	Leeds	ENG	1	1768.25610352	2002-09-30	2002-10-01	Leeds United
22.0	Leeds	ENG	1	1769.05273438	2002-10-02	2002-10-02	Leeds United
22.0	Leeds	ENG	1	1771.92431641	2002-10-03	2002-10-03	Leeds United
21.0	Leeds	ENG	1	1771.31286621	2002-10-04	2002-10-05	Leeds United
22.0	Leeds	ENG	1	1771.31286621	2002-10-06	2002-10-06	Leeds United
23.0	Leeds	ENG	1	1769.84899902	2002-10-07	2002-10-19	Leeds United
26.0	Leeds	ENG	1	1762.95166016	2002-10-20	2002-10-20	Leeds United
25.0	Leeds	ENG	1	1762.95166016	2002-10-21	2002-10-22	Leeds United
27.0	Leeds	ENG	1	1759.2121582	2002-10-23	2002-10-23	Leeds United
25.0	Leeds	ENG	1	1764.97314453	2002-10-24	2002-10-26	Leeds United
24.0	Leeds	ENG	1	1764.43811035	2002-10-27	2002-10-29	Leeds United
26.0	Leeds	ENG	1	1759.03771973	2002-10-30	2002-10-30	Leeds United
28.0	Leeds	ENG	1	1753.51403809	2002-10-31	2002-10-31	Leeds United
26.0	Leeds	ENG	1	1761.07739258	2002-11-01	2002-11-03	Leeds United
30.0	Leeds	ENG	1	1748.80041504	2002-11-04	2002-11-04	Leeds United
31.0	Leeds	ENG	1	1748.80041504	2002-11-05	2002-11-09	Leeds United
27.0	Leeds	ENG	1	1748.80041504	2002-11-10	2002-11-10	Leeds United
27.0	Leeds	ENG	1	1755.91040039	2002-11-11	2002-11-12	Leeds United
27.0	Leeds	ENG	1	1753.4119873	2002-11-13	2002-11-13	Leeds United
28.0	Leeds	ENG	1	1758.78662109	2002-11-14	2002-11-14	Leeds United
25.0	Leeds	ENG	1	1764.56396484	2002-11-15	2002-11-16	Leeds United
26.0	Leeds	ENG	1	1764.56396484	2002-11-17	2002-11-17	Leeds United
30.0	Leeds	ENG	1	1744.91687012	2002-11-18	2002-11-24	Leeds United
39.0	Leeds	ENG	1	1733.31274414	2002-11-25	2002-11-26	Leeds United
38.0	Leeds	ENG	1	1736.0904541	2002-11-27	2002-11-27	Leeds United
39.0	Leeds	ENG	1	1735.28991699	2002-11-28	2002-11-28	Leeds United
36.0	Leeds	ENG	1	1740.72949219	2002-11-29	2002-11-30	Leeds United
35.0	Leeds	ENG	1	1740.72949219	2002-12-01	2002-12-01	Leeds United
38.0	Leeds	ENG	1	1728.53381348	2002-12-02	2002-12-07	Leeds United
41.0	Leeds	ENG	1	1720.59350586	2002-12-08	2002-12-10	Leeds United
41.0	Leeds	ENG	1	1719.74243164	2002-12-11	2002-12-11	Leeds United
40.0	Leeds	ENG	1	1720.30566406	2002-12-12	2002-12-12	Leeds United
47.0	Leeds	ENG	1	1703.4395752	2002-12-13	2002-12-14	Leeds United
48.0	Leeds	ENG	1	1703.4395752	2002-12-15	2002-12-15	Leeds United
47.0	Leeds	ENG	1	1703.4395752	2002-12-16	2002-12-16	Leeds United
45.0	Leeds	ENG	1	1715.15820312	2002-12-17	2002-12-21	Leeds United
45.0	Leeds	ENG	1	1712.66333008	2002-12-22	2002-12-22	Leeds United
44.0	Leeds	ENG	1	1712.66333008	2002-12-23	2002-12-26	Leeds United
38.0	Leeds	ENG	1	1720.07348633	2002-12-27	2002-12-28	Leeds United
37.0	Leeds	ENG	1	1731.33898926	2002-12-29	2003-01-01	Leeds United
33.0	Leeds	ENG	1	1736.26586914	2003-01-02	2003-01-04	Leeds United
34.0	Leeds	ENG	1	1736.26586914	2003-01-05	2003-01-05	Leeds United
33.0	Leeds	ENG	1	1736.26586914	2003-01-06	2003-01-11	Leeds United
37.0	Leeds	ENG	1	1728.78015137	2003-01-12	2003-01-12	Leeds United
38.0	Leeds	ENG	1	1728.78015137	2003-01-13	2003-01-18	Leeds United
41.0	Leeds	ENG	1	1722.71057129	2003-01-19	2003-01-19	Leeds United
40.0	Leeds	ENG	1	1722.71057129	2003-01-20	2003-01-21	Leeds United
39.0	Leeds	ENG	1	1722.71057129	2003-01-22	2003-01-26	Leeds United
38.0	Leeds	ENG	1	1722.71057129	2003-01-27	2003-01-28	Leeds United
42.0	Leeds	ENG	1	1717.68615723	2003-01-29	2003-01-29	Leeds United
41.0	Leeds	ENG	1	1717.68615723	2003-01-30	2003-02-01	Leeds United
45.0	Leeds	ENG	1	1707.52612305	2003-02-02	2003-02-04	Leeds United
46.0	Leeds	ENG	1	1707.52612305	2003-02-05	2003-02-08	Leeds United
44.0	Leeds	ENG	1	1711.76708984	2003-02-09	2003-02-09	Leeds United
45.0	Leeds	ENG	1	1711.76708984	2003-02-10	2003-02-15	Leeds United
47.0	Leeds	ENG	1	1711.76708984	2003-02-16	2003-02-18	Leeds United
43.0	Leeds	ENG	1	1713.82421875	2003-02-19	2003-02-19	Leeds United
41.0	Leeds	ENG	1	1715.68115234	2003-02-20	2003-02-20	Leeds United
41.0	Leeds	ENG	1	1718.0748291	2003-02-21	2003-02-22	Leeds United
51.0	Leeds	ENG	1	1704.69824219	2003-02-23	2003-02-23	Leeds United
50.0	Leeds	ENG	1	1704.69824219	2003-02-24	2003-02-25	Leeds United
47.0	Leeds	ENG	1	1711.22692871	2003-02-26	2003-02-26	Leeds United
44.0	Leeds	ENG	1	1712.12512207	2003-02-27	2003-02-27	Leeds United
45.0	Leeds	ENG	1	1713.80603027	2003-02-28	2003-03-01	Leeds United
43.0	Leeds	ENG	1	1713.80603027	2003-03-02	2003-03-02	Leeds United
44.0	Leeds	ENG	1	1713.80603027	2003-03-03	2003-03-05	Leeds United
45.0	Leeds	ENG	1	1711.30773926	2003-03-06	2003-03-09	Leeds United
46.0	Leeds	ENG	1	1711.30773926	2003-03-10	2003-03-11	Leeds United
47.0	Leeds	ENG	1	1710.52612305	2003-03-12	2003-03-12	Leeds United
49.0	Leeds	ENG	1	1707.90820312	2003-03-13	2003-03-13	Leeds United
49.0	Leeds	ENG	1	1709.00024414	2003-03-14	2003-03-15	Leeds United
57.0	Leeds	ENG	1	1698.65209961	2003-03-16	2003-03-16	Leeds United
55.0	Leeds	ENG	1	1698.65209961	2003-03-17	2003-03-18	Leeds United
58.0	Leeds	ENG	1	1695.61523438	2003-03-19	2003-03-19	Leeds United
60.0	Leeds	ENG	1	1689.05480957	2003-03-20	2003-03-20	Leeds United
68.0	Leeds	ENG	1	1681.75292969	2003-03-21	2003-03-22	Leeds United
67.0	Leeds	ENG	1	1681.75292969	2003-03-23	2003-03-23	Leeds United
68.0	Leeds	ENG	1	1676.14196777	2003-03-24	2003-03-24	Leeds United
67.0	Leeds	ENG	1	1676.14196777	2003-03-25	2003-04-05	Leeds United
49.0	Leeds	ENG	1	1698.92041016	2003-04-06	2003-04-07	Leeds United
50.0	Leeds	ENG	1	1698.92041016	2003-04-08	2003-04-08	Leeds United
53.0	Leeds	ENG	1	1696.5637207	2003-04-09	2003-04-12	Leeds United
57.0	Leeds	ENG	1	1694.01000977	2003-04-13	2003-04-18	Leeds United
58.0	Leeds	ENG	1	1694.01000977	2003-04-19	2003-04-19	Leeds United
60.0	Leeds	ENG	1	1687.22680664	2003-04-20	2003-04-20	Leeds United
59.0	Leeds	ENG	1	1687.22680664	2003-04-21	2003-04-21	Leeds United
57.0	Leeds	ENG	1	1687.22680664	2003-04-22	2003-04-22	Leeds United
54.0	Leeds	ENG	1	1694.45007324	2003-04-23	2003-04-23	Leeds United
56.0	Leeds	ENG	1	1693.84460449	2003-04-24	2003-04-26	Leeds United
63.0	Leeds	ENG	1	1684.38781738	2003-04-27	2003-05-04	Leeds United
49.0	Leeds	ENG	1	1698.05480957	2003-05-05	2003-05-08	Leeds United
50.0	Leeds	ENG	1	1698.05480957	2003-05-09	2003-05-10	Leeds United
55.0	Leeds	ENG	1	1698.05480957	2003-05-11	2003-05-11	Leeds United
47.0	Leeds	ENG	1	1705.9666748	2003-05-12	2003-05-17	Leeds United
48.0	Leeds	ENG	1	1705.9666748	2003-05-18	2003-05-24	Leeds United
50.0	Leeds	ENG	1	1705.9666748	2003-05-25	2003-06-01	Leeds United
51.0	Leeds	ENG	1	1705.9666748	2003-06-02	2003-06-03	Leeds United
52.0	Leeds	ENG	1	1705.9666748	2003-06-04	2003-08-02	Leeds United
50.0	Leeds	ENG	1	1705.9666748	2003-08-03	2003-08-08	Leeds United
51.0	Leeds	ENG	1	1705.9666748	2003-08-09	2003-08-09	Leeds United
52.0	Leeds	ENG	1	1705.9666748	2003-08-10	2003-08-12	Leeds United
51.0	Leeds	ENG	1	1705.9666748	2003-08-13	2003-08-13	Leeds United
47.0	Leeds	ENG	1	1708.45263672	2003-08-14	2003-08-14	Leeds United
48.0	Leeds	ENG	1	1708.48071289	2003-08-15	2003-08-16	Leeds United
50.0	Leeds	ENG	1	1708.48071289	2003-08-17	2003-08-17	Leeds United
50.0	Leeds	ENG	1	1708.23937988	2003-08-18	2003-08-23	Leeds United
54.0	Leeds	ENG	1	1700.12207031	2003-08-24	2003-08-26	Leeds United
54.0	Leeds	ENG	1	1697.77038574	2003-08-27	2003-08-27	Leeds United
57.0	Leeds	ENG	1	1693.58630371	2003-08-28	2003-08-28	Leeds United
57.0	Leeds	ENG	1	1693.58813477	2003-08-29	2003-08-30	Leeds United
53.0	Leeds	ENG	1	1702.01037598	2003-08-31	2003-08-31	Leeds United
54.0	Leeds	ENG	1	1702.01037598	2003-09-01	2003-09-13	Leeds United
53.0	Leeds	ENG	1	1702.01037598	2003-09-14	2003-09-15	Leeds United
66.0	Leeds	ENG	1	1683.46704102	2003-09-16	2003-09-16	Leeds United
62.0	Leeds	ENG	1	1688.26672363	2003-09-17	2003-09-17	Leeds United
66.0	Leeds	ENG	1	1681.22412109	2003-09-18	2003-09-20	Leeds United
76.0	Leeds	ENG	1	1666.46020508	2003-09-21	2003-09-21	Leeds United
77.0	Leeds	ENG	1	1666.46020508	2003-09-22	2003-09-24	Leeds United
79.0	Leeds	ENG	1	1663.75830078	2003-09-25	2003-09-27	Leeds United
80.0	Leeds	ENG	1	1663.75830078	2003-09-28	2003-09-28	Leeds United
88.0	Leeds	ENG	1	1650.84362793	2003-09-29	2003-09-30	Leeds United
88.0	Leeds	ENG	1	1649.24841309	2003-10-01	2003-10-01	Leeds United
96.0	Leeds	ENG	1	1639.85424805	2003-10-02	2003-10-04	Leeds United
88.0	Leeds	ENG	1	1646.90515137	2003-10-05	2003-10-05	Leeds United
89.0	Leeds	ENG	1	1646.90515137	2003-10-06	2003-10-15	Leeds United
92.0	Leeds	ENG	1	1639.6105957	2003-10-16	2003-10-16	Leeds United
91.0	Leeds	ENG	1	1639.6105957	2003-10-17	2003-10-18	Leeds United
92.0	Leeds	ENG	1	1636.11791992	2003-10-19	2003-10-21	Leeds United
93.0	Leeds	ENG	1	1632.90405273	2003-10-22	2003-10-22	Leeds United
89.0	Leeds	ENG	1	1637.50671387	2003-10-23	2003-10-25	Leeds United
95.0	Leeds	ENG	1	1631.94421387	2003-10-26	2003-11-01	Leeds United
	Leeds	ENG	1	1624.07080078	2003-11-02	2003-11-04	Leeds United
96.0	Leeds	ENG	1	1633.50488281	2003-11-05	2003-11-05	Leeds United
93.0	Leeds	ENG	1	1634.45275879	2003-11-06	2003-11-06	Leeds United
89.0	Leeds	ENG	1	1636.1763916	2003-11-07	2003-11-08	Leeds United
	Leeds	ENG	1	1619.76074219	2003-11-09	2003-11-22	Leeds United
	Leeds	ENG	1	1605.89624023	2003-11-23	2003-11-25	Leeds United
	Leeds	ENG	1	1612.22277832	2003-11-26	2003-11-26	Leeds United
	Leeds	ENG	1	1611.81091309	2003-11-27	2003-11-27	Leeds United
	Leeds	ENG	1	1612.02404785	2003-11-28	2003-11-29	Leeds United
	Leeds	ENG	1	1623.4753418	2003-11-30	2003-12-06	Leeds United
95.0	Leeds	ENG	1	1627.47595215	2003-12-07	2003-12-07	Leeds United
94.0	Leeds	ENG	1	1627.47595215	2003-12-08	2003-12-09	Leeds United
92.0	Leeds	ENG	1	1633.3236084	2003-12-10	2003-12-10	Leeds United
92.0	Leeds	ENG	1	1634.11584473	2003-12-11	2003-12-14	Leeds United
87.0	Leeds	ENG	1	1641.99853516	2003-12-15	2003-12-20	Leeds United
86.0	Leeds	ENG	1	1641.99853516	2003-12-21	2003-12-22	Leeds United
86.0	Leeds	ENG	1	1644.12219238	2003-12-23	2003-12-26	Leeds United
86.0	Leeds	ENG	1	1642.70751953	2003-12-27	2003-12-28	Leeds United
95.0	Leeds	ENG	1	1630.77893066	2003-12-29	2004-01-04	Leeds United
96.0	Leeds	ENG	1	1630.77893066	2004-01-05	2004-01-06	Leeds United
97.0	Leeds	ENG	1	1630.77893066	2004-01-07	2004-01-07	Leeds United
97.0	Leeds	ENG	1	1627.15014648	2004-01-08	2004-01-10	Leeds United
	Leeds	ENG	1	1617.54467773	2004-01-11	2004-01-17	Leeds United
	Leeds	ENG	1	1611.89611816	2004-01-18	2004-01-31	Leeds United
	Leeds	ENG	1	1597.74755859	2004-02-01	2004-02-07	Leeds United
	Leeds	ENG	1	1591.18566895	2004-02-08	2004-02-10	Leeds United
	Leeds	ENG	1	1602.1895752	2004-02-11	2004-02-21	Leeds United
	Leeds	ENG	1	1610.02661133	2004-02-22	2004-02-24	Leeds United
	Leeds	ENG	1	1611.97692871	2004-02-25	2004-02-25	Leeds United
	Leeds	ENG	1	1612.99291992	2004-02-26	2004-02-26	Leeds United
	Leeds	ENG	1	1614.67456055	2004-02-27	2004-02-29	Leeds United
	Leeds	ENG	1	1617.79125977	2004-03-01	2004-03-03	Leeds United
	Leeds	ENG	1	1619.7286377	2004-03-04	2004-03-09	Leeds United
	Leeds	ENG	1	1616.64367676	2004-03-10	2004-03-10	Leeds United
	Leeds	ENG	1	1617.36938477	2004-03-11	2004-03-11	Leeds United
	Leeds	ENG	1	1619.49499512	2004-03-12	2004-03-13	Leeds United
	Leeds	ENG	1	1612.10998535	2004-03-14	2004-03-22	Leeds United
	Leeds	ENG	1	1619.57397461	2004-03-23	2004-03-25	Leeds United
	Leeds	ENG	1	1619.30480957	2004-03-26	2004-03-27	Leeds United
	Leeds	ENG	1	1610.38806152	2004-03-28	2004-04-05	Leeds United
	Leeds	ENG	1	1616.75292969	2004-04-06	2004-04-08	Leeds United
	Leeds	ENG	1	1618.00341797	2004-04-09	2004-04-10	Leeds United
97.0	Leeds	ENG	1	1628.41345215	2004-04-11	2004-04-13	Leeds United
98.0	Leeds	ENG	1	1627.66064453	2004-04-14	2004-04-14	Leeds United
94.0	Leeds	ENG	1	1629.85388184	2004-04-15	2004-04-16	Leeds United
97.0	Leeds	ENG	1	1626.62060547	2004-04-17	2004-04-17	Leeds United
99.0	Leeds	ENG	1	1626.62060547	2004-04-18	2004-04-20	Leeds United
99.0	Leeds	ENG	1	1623.28637695	2004-04-21	2004-04-22	Leeds United
99.0	Leeds	ENG	1	1622.3425293	2004-04-23	2004-04-24	Leeds United
100.0	Leeds	ENG	1	1622.3425293	2004-04-25	2004-04-25	Leeds United
	Leeds	ENG	1	1613.07177734	2004-04-26	2004-05-02	Leeds United
	Leeds	ENG	1	1604.62524414	2004-05-03	2004-05-05	Leeds United
	Leeds	ENG	1	1602.55603027	2004-05-06	2004-05-06	Leeds United
	Leeds	ENG	1	1597.23925781	2004-05-07	2004-05-08	Leeds United
	Leeds	ENG	1	1596.99182129	2004-05-09	2004-05-15	Leeds United
	Leeds	ENG	1	1595.0291748	2004-05-16	2004-07-03	Leeds United
	Leeds	ENG	2	1595.0291748	2004-07-04	2004-08-07	Leeds United
	Leeds	ENG	2	1597.72412109	2004-08-08	2004-08-10	Leeds United
	Leeds	ENG	2	1588.06298828	2004-08-11	2004-08-11	Leeds United
	Leeds	ENG	2	1588.39929199	2004-08-12	2004-08-14	Leeds United
	Leeds	ENG	2	1589.47167969	2004-08-15	2004-08-21	Leeds United
	Leeds	ENG	2	1584.72167969	2004-08-22	2004-08-24	Leeds United
	Leeds	ENG	2	1584.06921387	2004-08-25	2004-08-25	Leeds United
	Leeds	ENG	2	1584.39794922	2004-08-26	2004-08-29	Leeds United
	Leeds	ENG	2	1571.98522949	2004-08-30	2004-09-11	Leeds United
	Leeds	ENG	2	1579.79150391	2004-09-12	2004-09-14	Leeds United
	Leeds	ENG	2	1591.54248047	2004-09-15	2004-09-15	Leeds United
	Leeds	ENG	2	1595.77685547	2004-09-16	2004-09-16	Leeds United
	Leeds	ENG	2	1598.03894043	2004-09-17	2004-09-18	Leeds United
	Leeds	ENG	2	1594.4041748	2004-09-19	2004-09-24	Leeds United
	Leeds	ENG	2	1582.97509766	2004-09-25	2004-09-28	Leeds United
	Leeds	ENG	2	1578.39086914	2004-09-29	2004-09-29	Leeds United
	Leeds	ENG	2	1578.65393066	2004-09-30	2004-09-30	Leeds United
	Leeds	ENG	2	1575.77624512	2004-10-01	2004-10-02	Leeds United
	Leeds	ENG	2	1573.08398438	2004-10-03	2004-10-16	Leeds United
	Leeds	ENG	2	1576.55578613	2004-10-17	2004-10-19	Leeds United
	Leeds	ENG	2	1575.81713867	2004-10-20	2004-10-20	Leeds United
	Leeds	ENG	2	1575.82922363	2004-10-21	2004-10-21	Leeds United
	Leeds	ENG	2	1579.06188965	2004-10-22	2004-10-23	Leeds United
	Leeds	ENG	2	1568.13342285	2004-10-24	2004-10-31	Leeds United
	Leeds	ENG	2	1553.75671387	2004-11-01	2004-11-02	Leeds United
	Leeds	ENG	2	1553.06201172	2004-11-03	2004-11-03	Leeds United
	Leeds	ENG	2	1545.84265137	2004-11-04	2004-11-04	Leeds United
	Leeds	ENG	2	1548.59448242	2004-11-05	2004-11-06	Leeds United
	Leeds	ENG	2	1559.17358398	2004-11-07	2004-11-13	Leeds United
	Leeds	ENG	2	1553.53710938	2004-11-14	2004-11-20	Leeds United
	Leeds	ENG	2	1563.7956543	2004-11-21	2004-11-23	Leeds United
	Leeds	ENG	2	1563.72265625	2004-11-24	2004-11-24	Leeds United
	Leeds	ENG	2	1557.65100098	2004-11-25	2004-11-25	Leeds United
	Leeds	ENG	2	1562.83581543	2004-11-26	2004-11-29	Leeds United
	Leeds	ENG	2	1551.8807373	2004-11-30	2004-12-04	Leeds United
	Leeds	ENG	2	1538.61401367	2004-12-05	2004-12-07	Leeds United
	Leeds	ENG	2	1536.41931152	2004-12-08	2004-12-08	Leeds United
	Leeds	ENG	2	1533.28051758	2004-12-09	2004-12-10	Leeds United
	Leeds	ENG	2	1536.02087402	2004-12-11	2004-12-15	Leeds United
	Leeds	ENG	2	1538.00097656	2004-12-16	2004-12-16	Leeds United
	Leeds	ENG	2	1536.10400391	2004-12-17	2004-12-19	Leeds United
	Leeds	ENG	2	1532.96911621	2004-12-20	2004-12-26	Leeds United
	Leeds	ENG	2	1543.97924805	2004-12-27	2004-12-28	Leeds United
	Leeds	ENG	2	1547.70751953	2004-12-29	2005-01-01	Leeds United
	Leeds	ENG	2	1531.50720215	2005-01-02	2005-01-03	Leeds United
	Leeds	ENG	2	1539.36450195	2005-01-04	2005-01-15	Leeds United
	Leeds	ENG	2	1535.31445312	2005-01-16	2005-01-22	Leeds United
	Leeds	ENG	2	1543.38037109	2005-01-23	2005-01-26	Leeds United
	Leeds	ENG	2	1532.10424805	2005-01-27	2005-01-29	Leeds United
	Leeds	ENG	2	1527.37231445	2005-01-30	2005-02-05	Leeds United
	Leeds	ENG	2	1535.37841797	2005-02-06	2005-02-12	Leeds United
	Leeds	ENG	2	1543.97583008	2005-02-13	2005-02-17	Leeds United
	Leeds	ENG	2	1546.94812012	2005-02-18	2005-02-19	Leeds United
	Leeds	ENG	2	1536.70324707	2005-02-20	2005-02-22	Leeds United
	Leeds	ENG	2	1536.56030273	2005-02-23	2005-02-23	Leeds United
	Leeds	ENG	2	1531.8001709	2005-02-24	2005-02-24	Leeds United
	Leeds	ENG	2	1533.03149414	2005-02-25	2005-02-26	Leeds United
	Leeds	ENG	2	1539.92687988	2005-02-27	2005-03-06	Leeds United
	Leeds	ENG	2	1540.21350098	2005-03-07	2005-03-08	Leeds United
	Leeds	ENG	2	1542.39538574	2005-03-09	2005-03-09	Leeds United
	Leeds	ENG	2	1545.30395508	2005-03-10	2005-03-10	Leeds United
	Leeds	ENG	2	1545.54980469	2005-03-11	2005-03-12	Leeds United
	Leeds	ENG	2	1540.35974121	2005-03-13	2005-03-16	Leeds United
	Leeds	ENG	2	1542.39770508	2005-03-17	2005-03-17	Leeds United
	Leeds	ENG	2	1540.43066406	2005-03-18	2005-04-02	Leeds United
	Leeds	ENG	2	1538.68823242	2005-04-03	2005-04-05	Leeds United
	Leeds	ENG	2	1518.56396484	2005-04-06	2005-04-06	Leeds United
	Leeds	ENG	2	1520.21728516	2005-04-07	2005-04-07	Leeds United
	Leeds	ENG	2	1521.05786133	2005-04-08	2005-04-09	Leeds United
	Leeds	ENG	2	1528.06420898	2005-04-10	2005-04-12	Leeds United
	Leeds	ENG	2	1528.35192871	2005-04-13	2005-04-13	Leeds United
	Leeds	ENG	2	1532.0222168	2005-04-14	2005-04-14	Leeds United
	Leeds	ENG	2	1524.62011719	2005-04-15	2005-04-16	Leeds United
	Leeds	ENG	2	1524.66467285	2005-04-17	2005-04-23	Leeds United
	Leeds	ENG	2	1524.29443359	2005-04-24	2005-05-01	Leeds United
	Leeds	ENG	2	1514.88500977	2005-05-02	2005-05-08	Leeds United
	Leeds	ENG	2	1508.9979248	2005-05-09	2005-05-25	Leeds United
	Leeds	ENG	2	1509.8996582	2005-05-26	2005-07-13	Leeds United
	Leeds	ENG	2	1509.90673828	2005-07-14	2005-07-19	Leeds United
	Leeds	ENG	2	1509.90869141	2005-07-20	2005-07-26	Leeds United
	Leeds	ENG	2	1509.9239502	2005-07-27	2005-08-02	Leeds United
	Leeds	ENG	2	1509.92651367	2005-08-03	2005-08-07	Leeds United
	Leeds	ENG	2	1516.19238281	2005-08-08	2005-08-09	Leeds United
	Leeds	ENG	2	1507.49621582	2005-08-10	2005-08-10	Leeds United
	Leeds	ENG	2	1508.80212402	2005-08-11	2005-08-13	Leeds United
	Leeds	ENG	2	1507.85583496	2005-08-14	2005-08-20	Leeds United
	Leeds	ENG	2	1519.75439453	2005-08-21	2005-08-23	Leeds United
	Leeds	ENG	2	1519.26928711	2005-08-24	2005-08-24	Leeds United
	Leeds	ENG	2	1518.99060059	2005-08-25	2005-08-27	Leeds United
	Leeds	ENG	2	1530.47753906	2005-08-28	2005-09-10	Leeds United
	Leeds	ENG	2	1525.41674805	2005-09-11	2005-09-13	Leeds United
	Leeds	ENG	2	1519.3026123	2005-09-14	2005-09-14	Leeds United
	Leeds	ENG	2	1520.23571777	2005-09-15	2005-09-15	Leeds United
	Leeds	ENG	2	1512.66918945	2005-09-16	2005-09-17	Leeds United
	Leeds	ENG	2	1521.19104004	2005-09-18	2005-09-24	Leeds United
	Leeds	ENG	2	1507.8302002	2005-09-25	2005-09-27	Leeds United
	Leeds	ENG	2	1510.70471191	2005-09-28	2005-09-28	Leeds United
	Leeds	ENG	2	1520.05212402	2005-09-29	2005-09-29	Leeds United
	Leeds	ENG	2	1520.92773438	2005-09-30	2005-10-01	Leeds United
	Leeds	ENG	2	1521.01452637	2005-10-02	2005-10-15	Leeds United
	Leeds	ENG	2	1529.07336426	2005-10-16	2005-10-18	Leeds United
	Leeds	ENG	2	1537.18737793	2005-10-19	2005-10-19	Leeds United
	Leeds	ENG	2	1540.8581543	2005-10-20	2005-10-20	Leeds United
	Leeds	ENG	2	1542.93798828	2005-10-21	2005-10-21	Leeds United
	Leeds	ENG	2	1542.72424316	2005-10-22	2005-10-29	Leeds United
	Leeds	ENG	2	1545.49438477	2005-10-30	2005-11-01	Leeds United
	Leeds	ENG	2	1532.82141113	2005-11-02	2005-11-02	Leeds United
	Leeds	ENG	2	1530.74047852	2005-11-03	2005-11-03	Leeds United
	Leeds	ENG	2	1532.58679199	2005-11-04	2005-11-05	Leeds United
	Leeds	ENG	2	1530.69799805	2005-11-06	2005-11-19	Leeds United
	Leeds	ENG	2	1542.28967285	2005-11-20	2005-11-22	Leeds United
	Leeds	ENG	2	1549.70007324	2005-11-23	2005-11-23	Leeds United
	Leeds	ENG	2	1549.56848145	2005-11-24	2005-11-24	Leeds United
	Leeds	ENG	2	1548.83557129	2005-11-25	2005-11-26	Leeds United
	Leeds	ENG	2	1555.69494629	2005-11-27	2005-12-03	Leeds United
	Leeds	ENG	2	1561.19799805	2005-12-04	2005-12-07	Leeds United
	Leeds	ENG	2	1555.57946777	2005-12-08	2005-12-10	Leeds United
	Leeds	ENG	2	1544.21398926	2005-12-11	2005-12-14	Leeds United
